X,Y,Z,Timestamp
19.2273445,-0.728118,15.6364288,2026-01-18T16:31:17.2264900Z
19.2265549,-0.728131533,15.6364174,2026-01-18T16:31:17.5273790Z
19.22686,-0.7282159,15.6365757,2026-01-18T16:31:17.8291470Z
19.2266045,-0.7281439,15.63656,2026-01-18T16:31:18.1293220Z
19.2265472,-0.728194952,15.6366539,2026-01-18T16:31:18.4305780Z
19.2268353,-0.7282869,15.6368484,2026-01-18T16:31:18.7308930Z
19.2264671,-0.728185058,15.6366806,2026-01-18T16:31:19.0307990Z
19.2268429,-0.7284067,15.6369419,2026-01-18T16:31:19.3303220Z
19.226841,-0.728617668,15.6369581,2026-01-18T16:31:19.6310510Z
19.2265778,-0.72871995,15.6368275,2026-01-18T16:31:19.9330790Z
19.22711,-0.7288603,15.6368856,2026-01-18T16:31:20.2335110Z
19.2266712,-0.728686452,15.6368237,2026-01-18T16:31:20.5336690Z
19.22704,-0.728670955,15.637,2026-01-18T16:31:20.8338210Z
19.2268,-0.7286362,15.6369,2026-01-18T16:31:21.1335310Z
19.2265186,-0.728616536,15.6376419,2026-01-18T16:31:21.4343250Z
19.2267227,-0.7285841,15.638258,2026-01-18T16:31:21.7349710Z
19.226532,-0.7285843,15.6385288,2026-01-18T16:31:22.0366920Z
19.2265263,-0.728607237,15.6385775,2026-01-18T16:31:22.3368640Z
19.22641,-0.728617668,15.6385784,2026-01-18T16:31:22.6377070Z
19.2264214,-0.7286256,15.6386328,2026-01-18T16:31:22.9379150Z
19.2265816,-0.728671134,15.6386938,2026-01-18T16:31:23.2210860Z
19.2261219,-0.7284087,15.6390038,2026-01-18T16:31:23.5219160Z
19.22659,-0.72839123,15.6394444,2026-01-18T16:31:23.8227120Z
19.2259083,-0.7282719,15.6392021,2026-01-18T16:31:24.1262360Z
19.2260647,-0.728342533,15.6392889,2026-01-18T16:31:24.4240380Z
19.226017,-0.7283162,15.6391964,2026-01-18T16:31:24.7254840Z
19.22603,-0.7282798,15.6392221,2026-01-18T16:31:25.0262980Z
19.22618,-0.728375435,15.63917,2026-01-18T16:31:25.3251890Z
19.2266941,-0.7286969,15.6390781,2026-01-18T16:31:25.6274170Z
19.22676,-0.7286946,15.6390915,2026-01-18T16:31:25.9281100Z
19.22708,-0.7287285,15.6392012,2026-01-18T16:31:26.2290440Z
19.2268944,-0.728739142,15.6390572,2026-01-18T16:31:26.5283290Z
19.226862,-0.7287638,15.6390314,2026-01-18T16:31:26.8299410Z
19.22707,-0.728756368,15.639082,2026-01-18T16:31:27.1292070Z
19.2266331,-0.728787839,15.6391487,2026-01-18T16:31:27.4300140Z
19.2266216,-0.728962541,15.6392708,2026-01-18T16:31:27.7324170Z
19.22641,-0.7290652,15.6393528,2026-01-18T16:31:28.0325570Z
19.2263184,-0.729060054,15.639349,2026-01-18T16:31:28.3333130Z
19.226738,-0.729150057,15.6394367,2026-01-18T16:31:28.6325890Z
19.226429,-0.7290984,15.6394,2026-01-18T16:31:28.9343070Z
19.2263584,-0.7290954,15.6394291,2026-01-18T16:31:29.2332640Z
19.2264843,-0.728955,15.6392756,2026-01-18T16:31:29.5344480Z
19.2265778,-0.7288704,15.6391525,2026-01-18T16:31:29.8359390Z
19.22661,-0.728925347,15.6392422,2026-01-18T16:31:30.1365310Z
19.2265434,-0.728783548,15.6391869,2026-01-18T16:31:30.4369660Z
19.2266541,-0.728790939,15.6392212,2026-01-18T16:31:30.7385540Z
19.2266045,-0.728841543,15.6391754,2026-01-18T16:31:31.0390700Z
19.226469,-0.728906631,15.6392078,2026-01-18T16:31:31.3207460Z
19.22632,-0.728930056,15.6392183,2026-01-18T16:31:31.6226920Z
19.2267056,-0.7290485,15.6393681,2026-01-18T16:31:31.9232030Z
19.2266731,-0.7290902,15.6393661,2026-01-18T16:31:32.2243520Z
19.2263985,-0.7289597,15.6392918,2026-01-18T16:31:32.5249810Z
19.2266312,-0.7289957,15.6393585,2026-01-18T16:31:32.8254250Z
19.2262936,-0.728938758,15.6392717,2026-01-18T16:31:33.1251530Z
19.2265339,-0.729051232,15.63961,2026-01-18T16:31:33.4250470Z
19.2262783,-0.729018569,15.6394529,2026-01-18T16:31:33.7284160Z
19.2263489,-0.729003549,15.6394215,2026-01-18T16:31:34.0277690Z
19.2261982,-0.728986442,15.6394711,2026-01-18T16:31:34.3284790Z
19.22624,-0.7290504,15.6395855,2026-01-18T16:31:34.6294600Z
19.2263584,-0.729044139,15.639575,2026-01-18T16:31:34.9298260Z
19.2644,-0.7000176,15.6662331,2026-01-18T16:31:35.2291700Z
19.4192562,-0.641308546,15.7901039,2026-01-18T16:31:35.5299000Z
19.6020451,-0.6327307,15.96493,2026-01-18T16:31:35.8316330Z
19.8063812,-0.642365456,16.1559963,2026-01-18T16:31:36.1312890Z
