X,Y,Z,Timestamp
22.6140118,-0.596606255,18.5366344,2026-01-18T15:08:29.1040510Z
22.790966,-0.60343343,18.6951714,2026-01-18T15:08:29.4052240Z
22.93409,-0.6310284,18.8127289,2026-01-18T15:08:29.7060320Z
23.01359,-0.646073937,18.8757248,2026-01-18T15:08:30.0073230Z
23.0308189,-0.6595967,18.9054317,2026-01-18T15:08:30.3085530Z
23.0221539,-0.665421844,18.9144554,2026-01-18T15:08:30.6086430Z
23.0084114,-0.6704884,18.92441,2026-01-18T15:08:30.9101160Z
22.99232,-0.6702593,18.9201374,2026-01-18T15:08:31.2096680Z
22.9958725,-0.6703203,18.91589,2026-01-18T15:08:31.5116870Z
22.9998474,-0.673642933,18.9191284,2026-01-18T15:08:31.8125530Z
23.0038013,-0.6724568,18.9105721,2026-01-18T15:08:32.1133880Z
23.00066,-0.67421025,18.91093,2026-01-18T15:08:32.4142440Z
22.9962444,-0.6744615,18.9176712,2026-01-18T15:08:32.6985670Z
22.9927578,-0.6737294,18.919899,2026-01-18T15:08:32.9997190Z
22.98357,-0.676115,18.9234028,2026-01-18T15:08:33.2988890Z
22.9860764,-0.6773552,18.9202175,2026-01-18T15:08:33.6011600Z
22.9820862,-0.6775285,18.9202385,2026-01-18T15:08:33.9016860Z
22.98243,-0.677349567,18.9184952,2026-01-18T15:08:34.2027890Z
22.9813271,-0.6782875,18.91793,2026-01-18T15:08:34.5038420Z
22.9815941,-0.6782276,18.9186783,2026-01-18T15:08:34.8048070Z
22.9812717,-0.6781305,18.9183788,2026-01-18T15:08:35.1040750Z
22.9880619,-0.677494168,18.9222641,2026-01-18T15:08:35.4052800Z
22.9915848,-0.678228855,18.9195251,2026-01-18T15:08:35.7065360Z
22.9919472,-0.6784131,18.9191017,2026-01-18T15:08:36.0068140Z
22.991497,-0.6782604,18.9222565,2026-01-18T15:08:36.3082120Z
22.9928284,-0.6772026,18.9307365,2026-01-18T15:08:36.6090720Z
22.9902115,-0.676806152,18.9320621,2026-01-18T15:08:36.9098020Z
22.989975,-0.6772584,18.9303,2026-01-18T15:08:37.2090050Z
22.990696,-0.6784657,18.9257545,2026-01-18T15:08:37.5117720Z
22.990551,-0.6782552,18.9240761,2026-01-18T15:08:37.8119830Z
22.9912758,-0.6781893,18.925045,2026-01-18T15:08:38.1116950Z
22.9912186,-0.678380132,18.9243679,2026-01-18T15:08:38.4134010Z
22.9916649,-0.6786956,18.9248734,2026-01-18T15:08:38.7138920Z
